category,count,relative_pct
"V112191601, V112352300, V112352301, V112352314, V112352501, V113111000, V141116105",61,0.0136
V185121504,59,0.0131
V177101600,59,0.0131
"V180111501, V180111600",59,0.0131
"V180111500, V180111600, V180111700",58,0.0129
"V141101500, V141101800, V141101900, V141103000, V141103300, V141103800, V141104200, V141104500, V141104600, V141104800, V141104900, V141105100, V141106200, V141112200, V141112300, V141112500, V141113000, V141114300, V141122400, V147101500",58,0.0129
V180111607,57,0.0127
"V141104100, V142142500, V142142535, V142142600, V142142700, V142142704, V142221500, V142221700, V142222000, V142222300, V142222308, V142231609, V142281700, V142291600, V142295516, V142311500, V142311524, V142311700, V142312300",57,0.0127
V193141509,56,0.0124
V143233200,56,0.0124
V172101511,56,0.0124
V177101604,56,0.0124
"V110101600, V110122100, V110141600, V110151500, V110171500, V110171600, V110171700, V110171800, V110191500, V110191700, V111101500, V111111700, V111121600, V111122000, V111131500, V111151500, V111151700, V111162000, V111162100, V111162300, V112171600, V112181500, V112352100, V112352300, V113111000, V114111500, V114111800, V114121500, V115121500, V120101700, V120121100, V120142900, V121101600, V121101800, V121101900, V121102000, V121102300, V123141700, V123151600, V123153100, V123271700, V1232718",56,0.0124
"V110121600, V110151700, V110191500, V111111700, V111151700, V111161700, V111162100, V112161800, V112171500, V112352300, V113102000, V114111500, V123141700, V124121500, V126121600, V126131500, V127111500, V127112309, V130111600, V130161500, V131111700, V131162000, V131211502, V132101500, V132141100, V139121300, V139121500, V140171500, V141106200, V141111500, V141116100, V141122400, V141122409, V144121600, V144121700, V144121900, V150101700, V150131700, V150151500, V150161500, V153141600, V1601212",56,0.0124
V180121700,55,0.0122
V182101600,55,0.0122
"V142271700, V142271708, V142271709, V142271715, V146182002",55,0.0122
"V180111501, V180111504",54,0.012
"V172141000, V172141100",54,0.012
V194131607,54,0.012
V146151700,54,0.012
V173152101,53,0.0118
"V180101600, V181101500",53,0.0118
V181101706,52,0.0116
V181111500,52,0.0116
"V180111500, V180111700, V180161500",52,0.0116
"V112191501, V112191502, V112191503, V112191601, V112191602, V112352001, V112352002, V112352003, V112352101, V112352102, V112352103, V112352104, V112352106, V112352107, V112352108, V112352111, V112352119, V112352120, V112352121, V112352123, V112352201, V112352202, V112352203, V112352204, V112352205, V112352209, V112352301, V112352302, V112352303, V112352304, V112352305, V112352311, V112352314, V112352320, V112352321, V112352401, V112352402, V141103206, V141103209, V141103212, V141103715, V1411038",52,0.0116
V143231500,51,0.0113
V185122201,51,0.0113
V185121608,51,0.0113
V186101705,51,0.0113
"V141104000, V141116100, V141121800, V141122000",51,0.0113
V180141600,50,0.0111
"V172101500, V172102900, V172103300",50,0.0111
"V142131606, V142131608, V142131611, V142131612, V142131613, V142131702, V142131707, V142132105, V142132203, V142132205, V142171602, V142192207, V142272223, V146131603, V146181503, V146181504, V146181509, V146181528, V146181529, V146181536, V146181603, V146181606, V146181611, V146181708, V146181803, V146181902, V146182001, V146182002, V146182005, V146182007, V153103201, V153112101, V153112102",50,0.0111
V186101710,49,0.0109
V172151500,49,0.0109
V185161501,49,0.0109
V142201702,49,0.0109
"V180101600, V180101604, V181101500, V181101512, V181102200, V181102201",49,0.0109
"V141101700, V141102400, V141103500, V141103700, V141103900, V141111700, V141114200, V141121500, V142281500",49,0.0109
"V111101718, V112162200, V112171500, V112352200, V112352300, V112352400, V112352500, V141116105, V141116107, V141116200, V141116300, V141116400, V141116500, V141122605, V150221303, V151182400, V151241000, V151241200, V151241300, V155121729",49,0.0109
V155101500,48,0.0107
"V110101700, V110171500, V110171600, V110191500, V111162100, V112352100, V112352200, V114111700, V115121500, V123121600, V123153400, V123271700, V123271800, V126101200, V126111700, V126121500, V127111700, V127112100, V131161800, V139121400, V140172500, V140173800, V141111700, V141111900, V141121601, V141122400, V143191600, V143211700, V144121600, V146161500, V146181541, V147131831, V149161500, V149161600, V150161800, V150401700, V150401800, V150402500, V153131633, V160141100",48,0.0107
V180131501,48,0.0107
"V112161503, V112162300, V112352104, V130101500, V130103600, V130161503, V130241512, V131162300, V131201503, V131211502, V131211902, V132111600, V132121510, V132121702, V141103209, V141104010, V141106304, V141121701, V141121809, V141122101, V141122403, V141122605, V147121701, V151171606",48,0.0107
V192121500,47,0.0104
V172101516,47,0.0104
V185101707,47,0.0104
V193141808,47,0.0104
"V172103300, V172141000",47,0.0104
V192101501,47,0.0104
V193131600,46,0.0102
"V111151703, V111161701, V111162112, V111162123, V111162201, V111162307, V146161604, V146181509, V146181604, V146181701, V153101502, V153101802, V153102501, V153102516, V153102701, V153112002, V153141505, V153141506",46,0.0102
"V180111600, V180111700, V180161500",45,0.01
V142221500,45,0.01
V180141900,45,0.01
V173152108,45,0.01
V195121700,45,0.01
V180111700,45,0.01
