category,count,relative_pct
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS..,474,0.1104
ALCALDÍA MUNICIPAL COTA,473,0.1101
MUNICIPIO DE PAIPA,470,0.1094
CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA,464,0.108
EMPRESA DE DESARROLLO URBANO DE MEDELLIN,463,0.1078
CORPORACION AUTONOMA REGIONAL DE RISARALDA,460,0.1071
ALCALDIA MUNICIPAL DE CHINCHINA,458,0.1066
BANCO AGRARIO DE COLOMBIA S.A.,457,0.1064
AREA METROPOLITANA DEL VALLE DE ABURRA,454,0.1057
MUNICIPIO DE SANTA ROSA DE CABAL,453,0.1055
Instituto Departamental de Recreación y Deporte INDERSANTANDER SITIO OFICIAL,446,0.1038
ALCALDIA DE GIRARDOTA,441,0.1027
COMISIÓN NACIONAL DEL SERVICIO CIVIL,440,0.1024
INDEPORTES TOLIMA,440,0.1024
DILOF,439,0.1022
ALCALDIA DE EL PEÑOL,439,0.1022
MUNICIPIO DE CARTAGO,439,0.1022
SENA REGIONAL ATLANTICO Intercentros,438,0.102
MUNICIPIO DE PITALITO,438,0.102
HOSPITAL UNIVERSITARIO DE SINCELEJO-ESE,438,0.102
JEP,437,0.1017
IDERBOL-,436,0.1015
MUNICIPIO DE DAGUA,433,0.1008
ALCALDIA MUNICIPIO DE GIRON SANTANDER,432,0.1006
INSTITUTO DE TURISMO DEL META,432,0.1006
CORPOAMAZONIA - CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA1,430,0.1001
INSTITUTO DE INVESTIGACION DE RECURSOS BIOLOGICOS ALEXANDER VON HUMBOLDT,430,0.1001
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS DE BOGOTA,428,0.0996
ALCALDIA DISTRITO DE RIOHACHA,427,0.0994
GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,427,0.0994
INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE CUCUTA,426,0.0992
MUNICIPIO LA DORADA,424,0.0987
DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES*,423,0.0985
UNIDADES TECNOLOGICAS DE SANTANDER,423,0.0985
ISVIMED,423,0.0985
BIBLIOTECA PUBLICA PILOTO DE MEDELLIN PARA AMERICA LATINA,417,0.0971
ALCALDIA MUNICIPIO DE CUMARAL META,416,0.0968
COMANDO GENERAL DE LAS FUERZAS MILITARES,412,0.0959
FONDO DE DESARROLLO LOCAL DE BOSA,411,0.0957
SENA REGIONAL SANTANDER Grupo de Apoyo Administrativo Mixto,410,0.0955
CORPORACION AUTONOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO - NARE,409,0.0952
SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,408,0.095
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,405,0.0943
ESCUELA TALLER CARTAGENA DE INDIAS,405,0.0943
ALCALDIA LOCAL DE SAN CRISTOBAL,404,0.0941
INSTITUCION UNIVERSITARIA DE BARRANQUILLA-IUB,403,0.0938
MUNICIPIO DE BARBOSA,400,0.0931
INDEPORTES CUNDINAMARCA,399,0.0929
ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,398,0.0927
SECRETARIA DISTRITAL DE PLANEACION,398,0.0927
MINISTERIO DEL TRABAJO NIVEL CENTRAL*/,397,0.0924
